date,snow,total_snow,base,precip,total_precip
2012-02-10,1.0,83.0,34.0,0.02,1.08
2012-02-11,4.0,87.0,34.0,0.01,1.09
2012-02-12,0.0,87.0,35.0,0.0,1.09
2012-02-13,4.0,91.0,37.0,0.0,1.09
2012-02-14,1.0,92.0,37.0,0.0,1.09
2012-02-15,2.0,94.0,38.0,0.03,1.12
2012-02-16,0.0,94.0,36.0,0.0,1.12
2012-02-17,0.0,94.0,35.0,0.0,1.12
2012-02-18,2.0,96.0,37.0,0.01,1.13
2012-02-19,0.0,96.0,36.0,0.0,1.13
2012-02-20,2.0,98.0,37.0,0.0,1.13
2012-02-21,2.0,100.0,37.0,0.0,1.13
2012-02-22,1.0,101.0,37.0,0.0,1.13
2012-02-23,1.0,102.0,37.0,0.03,1.16
2012-02-24,1.0,103.0,37.0,0.02,1.18
2012-02-25,0.0,103.0,36.0,0.0,1.18
2012-02-26,0.0,103.0,36.0,0.0,1.18
2012-02-27,0.0,103.0,36.0,0.0,1.18
2012-02-28,0.0,103.0,35.0,0.0,1.18
2012-02-29,5.0,108.0,40.0,0.0,1.18
2012-03-01,2.0,110.0,40.0,0.02,1.2
2012-03-02,3.0,113.0,42.0,0.09,1.29
2012-03-03,0.0,113.0,41.0,0.0,1.29
2012-03-04,3.0,116.0,44.0,0.02,1.31
2012-03-05,0.0,116.0,43.0,0.0,1.31
2012-03-06,0.0,116.0,42.0,0.0,1.31
2012-03-07,0.0,116.0,40.0,0.0,1.31
2012-03-08,1.0,117.0,40.0,0.02,1.33
2012-03-09,0.0,117.0,39.0,0.0,1.33
2012-03-10,0.0,117.0,39.0,0.0,1.33
2012-03-11,0.0,117.0,38.0,0.0,1.33
2012-03-12,0.0,117.0,38.0,0.0,1.33
2012-03-13,0.0,117.0,37.0,0.0,1.33
2012-03-14,0.0,117.0,37.0,0.0,1.33
2012-03-15,0.0,117.0,37.0,0.0,1.33
2012-03-16,0.0,117.0,37.0,0.0,1.33
2012-03-17,0.0,117.0,36.0,0.0,1.33
2012-03-18,0.0,117.0,36.0,0.0,1.33
2012-03-19,2.0,119.0,37.0,0.01,1.34
2012-03-20,1.0,120.0,37.0,0.0,1.34
2012-03-21,0.0,120.0,37.0,0.0,1.34
2012-03-22,0.0,120.0,37.0,0.0,1.34
2012-03-23,0.0,120.0,36.0,0.0,1.34
2012-03-24,0.0,120.0,36.0,0.0,1.34
2012-03-25,0.0,120.0,35.0,0.0,1.34
2012-03-26,0.0,120.0,36.0,0.0,1.34
2012-03-27,0.0,120.0,36.0,0.0,1.34
2012-03-28,0.0,120.0,36.0,0.0,1.34
2012-03-29,0.0,120.0,34.0,0.0,1.34
2012-03-30,0.0,120.0,34.0,0.0,1.34
2012-03-31,0.0,120.0,34.0,0.0,1.34
2012-04-01,0.0,120.0,34.0,0.0,1.34
2012-04-02,0.0,120.0,34.0,0.0,1.34
2012-04-03,0.0,120.0,34.0,0.0,1.34
2012-04-04,1.0,121.0,35.0,0.0,1.34
2012-04-05,0.0,121.0,35.0,0.0,1.34
2012-04-06,0.0,121.0,33.0,0.0,1.34
2012-04-07,0.0,121.0,33.0,0.0,1.34
2012-04-08,0.0,121.0,33.0,0.0,1.34
2012-04-09,0.0,121.0,32.0,0.0,1.34
2012-04-10,0.0,121.0,32.0,0.0,1.34
2012-04-11,0.0,121.0,32.0,0.0,1.34
2012-04-12,0.0,121.0,32.0,0.0,1.34
2012-04-13,0.0,121.0,32.0,0.0,1.34
2012-04-14,0.0,121.0,32.0,0.0,1.34
2012-04-15,0.0,121.0,32.0,0.0,1.34
2012-10-15,0.0,0.0,32.0,0.0,0.0
2012-10-16,0.0,0.0,32.0,0.0,0.0
2012-10-17,3.0,3.0,5.0,0.0,0.0
2012-10-18,0.0,3.0,5.0,0.0,0.0
2012-10-19,0.0,3.0,5.0,0.0,0.0
2012-10-20,0.0,3.0,5.0,0.0,0.0
2012-10-21,0.0,3.0,5.0,0.0,0.0
2012-10-22,0.0,3.0,5.0,0.0,0.0
2012-10-23,0.0,3.0,5.0,0.0,0.0
2012-10-24,0.0,3.0,0.0,0.0,0.0
2012-10-25,4.0,7.0,0.0,0.0,0.0
2012-10-26,5.0,12.0,0.0,0.0,0.0
2012-10-27,0.0,12.0,0.0,0.0,0.0
2012-10-28,0.0,12.0,0.0,0.0,0.0
2012-10-29,0.0,12.0,0.0,0.0,0.0
2012-10-30,0.0,12.0,0.0,0.0,0.0
2012-10-31,0.0,12.0,0.0,0.0,0.0
2012-11-01,0.0,12.0,0.0,0.0,0.0
2012-11-02,0.0,12.0,18.0,0.0,0.0
2012-11-03,0.0,12.0,18.0,0.0,0.0
2012-11-04,0.0,12.0,18.0,0.0,0.0
2012-11-05,0.0,12.0,18.0,0.0,0.0
2012-11-06,0.0,12.0,18.0,0.0,0.0
2012-11-07,0.0,12.0,18.0,0.0,0.0
2012-11-08,0.0,12.0,18.0,0.0,0.0
2012-11-09,0.0,12.0,18.0,0.0,0.0
2012-11-10,0.0,12.0,18.0,0.0,0.0
2012-11-11,6.0,18.0,18.0,0.16,0.16
2012-11-12,2.0,20.0,18.0,0.08,0.24
2012-11-13,0.0,20.0,18.0,0.0,0.24
2012-11-14,0.0,20.0,18.0,0.0,0.24
2012-11-15,0.0,20.0,18.0,0.0,0.24
2012-11-16,0.0,20.0,18.0,0.0,0.24
2012-11-17,0.0,20.0,18.0,0.0,0.24
2012-11-18,0.0,20.0,18.0,0.0,0.24
2012-11-19,0.0,20.0,18.0,0.0,0.24
2012-11-20,0.0,20.0,18.0,0.0,0.24
2012-11-21,0.0,20.0,18.0,0.0,0.24
2012-11-22,0.0,20.0,18.0,0.0,0.24
2012-11-23,0.0,20.0,18.0,0.0,0.24
2012-11-24,0.0,20.0,18.0,0.0,0.24
2012-11-25,0.0,20.0,18.0,0.0,0.24
2012-11-26,0.0,20.0,18.0,0.0,0.24
2012-11-27,0.0,20.0,18.0,0.0,0.24
2012-11-28,0.0,20.0,18.0,0.0,0.24
2012-11-29,0.0,20.0,18.0,0.0,0.24
2012-11-30,0.0,20.0,18.0,0.0,0.24
2012-12-01,0.0,20.0,18.0,0.0,0.24
2012-12-02,0.0,20.0,18.0,0.0,0.24
2012-12-03,0.0,20.0,18.0,0.0,0.24
2012-12-04,1.0,21.0,18.0,0.0,0.24
2012-12-05,0.0,21.0,18.0,0.0,0.24
2012-12-06,0.0,21.0,18.0,0.0,0.24
2012-12-07,1.0,22.0,18.0,0.0,0.24
2012-12-08,1.0,23.0,18.0,0.0,0.24
2012-12-09,6.0,29.0,18.0,0.2,0.44
2012-12-10,1.0,30.0,18.0,0.12,0.56
2012-12-11,4.0,34.0,18.0,0.08,0.64
2012-12-12,0.0,34.0,18.0,0.0,0.64
2012-12-13,0.0,34.0,18.0,0.0,0.64
2012-12-14,0.0,34.0,18.0,0.0,0.64
2012-12-15,4.0,38.0,18.0,0.089,0.729
2012-12-16,3.0,41.0,20.0,0.06,0.789
2012-12-17,3.0,44.0,21.0,0.09,0.879
2012-12-18,5.0,49.0,23.0,0.09,0.969
2012-12-19,1.0,50.0,22.0,0.05,1.019
2012-12-20,2.0,52.0,22.0,0.0,1.019
2012-12-21,0.0,52.0,21.0,0.0,1.019
2012-12-22,0.0,52.0,20.0,0.0,1.019
2012-12-23,0.0,52.0,20.0,0.0,1.019
2012-12-24,0.0,52.0,19.0,0.0,1.019
2012-12-25,6.0,58.0,23.0,0.13,1.149
2012-12-26,0.0,58.0,23.0,0.0,1.149
2012-12-27,2.0,60.0,24.0,0.06,1.209
2012-12-28,2.0,62.0,24.0,0.0,1.209
2012-12-29,0.0,62.0,24.0,0.0,1.209
2012-12-30,0.0,62.0,23.0,0.0,1.209
2012-12-31,0.0,62.0,23.0,0.0,1.209
2013-01-01,2.0,64.0,23.0,0.0,1.209
2013-01-02,1.0,65.0,24.0,0.0,1.209
2013-01-03,0.0,65.0,24.0,0.0,1.209
2013-01-04,0.0,65.0,24.0,0.0,1.209
2013-01-05,0.0,65.0,23.0,0.0,1.209
2013-01-06,0.0,65.0,23.0,0.0,1.209
2013-01-07,0.0,65.0,22.0,0.0,1.209
2013-01-08,0.0,65.0,22.0,0.0,1.209
2013-01-09,0.0,65.0,22.0,0.0,1.209
2013-01-10,0.0,65.0,21.0,0.0,1.209
2013-01-11,0.0,65.0,21.0,0.0,1.209
2013-01-12,3.0,68.0,24.0,0.11,1.319
2013-01-13,0.0,68.0,23.0,0.0,1.319
2013-01-14,0.0,68.0,23.0,0.0,1.319
2013-01-15,0.0,68.0,23.0,0.0,1.319
2013-01-16,3.0,71.0,25.0,0.0,1.319
2013-01-17,0.0,71.0,25.0,0.0,1.319
2013-01-18,0.0,71.0,24.0,0.0,1.319
2013-01-19,0.0,71.0,24.0,0.0,1.319
2013-01-20,0.0,71.0,23.0,0.0,1.319
2013-01-21,0.0,71.0,24.0,0.0,1.319
2013-01-22,0.0,71.0,23.0,0.0,1.319
2013-01-23,0.0,71.0,23.0,0.0,1.319
2013-01-24,0.0,71.0,23.0,0.0,1.319
2013-01-25,1.0,72.0,22.0,0.0,1.319
2013-01-26,0.0,72.0,23.0,0.0,1.319
2013-01-27,2.0,74.0,24.0,0.05,1.369
2013-01-28,0.0,74.0,24.0,0.0,1.369
2013-01-29,3.0,77.0,27.0,0.04,1.409
2013-01-30,1.0,78.0,27.0,0.0,1.409
2013-01-31,4.0,82.0,29.0,0.0,1.409
2013-02-01,2.0,84.0,29.0,0.0,1.409
2013-02-02,3.0,87.0,32.0,0.09,1.499
2013-02-03,0.0,87.0,31.0,0.0,1.499
2013-02-04,0.0,87.0,31.0,0.0,1.499
2013-02-05,0.0,87.0,30.0,0.0,1.499
2013-02-06,0.0,87.0,30.0,0.0,1.499
2013-02-07,2.0,89.0,30.0,0.04,1.539
2013-02-08,0.0,89.0,29.0,0.0,1.539
2013-02-09,1.0,90.0,30.0,0.02,1.559
2013-02-10,3.0,93.0,32.0,0.07,1.629
2013-02-11,1.0,94.0,32.0,0.02,1.649
2013-02-12,1.0,95.0,32.0,0.02,1.669
2013-02-13,0.0,95.0,32.0,0.0,1.669
2013-02-14,1.0,96.0,32.0,0.01,1.679
2013-02-15,1.0,97.0,32.0,0.04,1.719
2013-02-16,0.0,97.0,32.0,0.0,1.719
2013-02-17,0.0,97.0,31.0,0.0,1.719
2013-02-18,3.0,100.0,35.0,0.04,1.759
2013-02-19,1.0,101.0,34.0,0.0,1.759
2013-02-20,0.0,101.0,33.0,0.0,1.759
2013-02-21,1.0,102.0,33.0,0.01,1.769
2013-02-22,2.0,104.0,34.0,0.0,1.769
2013-02-23,1.0,105.0,34.0,0.0,1.769
2013-02-24,5.0,110.0,38.0,0.05,1.819
2013-02-25,2.0,112.0,38.0,0.0,1.819
2013-02-26,0.0,112.0,37.0,0.0,1.819
2013-02-27,3.0,115.0,37.0,0.0,1.819
2013-02-28,0.0,115.0,37.0,0.0,1.819
2013-03-01,0.0,116.5,37.0,0.0,1.819
2013-03-02,3.0,118.0,38.0,0.0,1.819
2013-03-03,1.0,119.0,38.0,0.02,1.839
2013-03-04,0.0,119.0,37.0,0.0,1.839
2013-03-05,5.0,124.0,42.0,0.0,1.839
2013-03-06,4.0,128.0,43.0,0.0,1.839
2013-03-07,0.0,128.0,43.0,0.0,1.839
2013-03-08,0.0,128.0,41.0,0.0,1.839
2013-03-09,0.0,128.0,40.0,0.0,1.839
2013-03-10,3.0,131.0,40.0,0.0,1.839
2013-03-11,4.0,135.0,45.0,0.1,1.939
2013-03-12,1.0,136.0,44.0,0.0,1.939
2013-03-13,3.0,139.0,45.0,0.06,1.999
2013-03-14,0.0,139.0,44.0,0.0,1.999
2013-03-15,0.0,139.0,43.0,0.0,1.999
2013-03-16,0.0,139.0,42.0,0.0,1.999
2013-03-17,0.0,139.0,41.0,0.0,1.999
2013-03-18,2.0,141.0,42.0,0.06,2.059
2013-03-19,3.0,144.0,45.0,0.0,2.059
2013-03-20,4.0,148.0,48.0,0.0,2.059
2013-03-21,0.0,148.0,46.0,0.0,2.059
2013-03-22,1.0,149.0,45.0,0.02,2.079
2013-03-23,6.0,155.0,49.0,0.0,2.079
2013-03-24,4.0,159.0,50.0,0.08,2.159
2013-03-25,3.0,162.0,50.0,0.05,2.209
2013-03-26,0.0,162.0,49.0,0.0,2.209
2013-03-27,0.0,162.0,48.0,0.0,2.209
2013-03-28,1.0,163.0,48.0,0.05,2.259
2013-03-29,4.0,167.0,50.0,0.06,2.319
2013-03-30,0.0,167.0,48.0,0.0,2.319
2013-03-31,1.0,168.0,48.0,0.02,2.339
2013-04-01,1.0,169.0,47.0,0.02,2.359
2013-04-02,0.0,169.0,46.0,0.0,2.359
2013-04-03,1.0,170.0,47.0,0.0,2.359
2013-04-04,2.0,172.0,48.0,0.05,2.409
2013-04-05,0.0,172.0,47.0,0.0,2.409
2013-04-06,0.0,172.0,46.0,0.0,2.409
2013-04-07,2.0,174.0,47.0,0.05,2.459
2013-04-08,1.0,175.0,47.0,0.02,2.479
2013-04-09,1.0,176.0,47.0,0.0,2.479
2013-04-10,0.0,176.0,47.0,0.0,2.479
2013-04-11,0.0,176.0,47.0,0.0,2.479
2013-04-12,0.0,176.0,47.0,0.0,2.479
2013-04-13,0.0,176.0,47.0,0.0,2.479
2013-04-14,0.0,176.0,47.0,0.0,2.479
2013-04-15,0.0,176.0,47.0,0.0,2.479
2013-10-15,0.0,0.0,47.0,0.0,0.0
2013-10-16,0.0,0.0,47.0,0.0,0.0
2013-10-17,0.0,0.0,47.0,0.0,0.0
2013-10-18,0.0,0.0,47.0,0.0,0.0
2013-10-19,0.0,0.0,47.0,0.0,0.0
2013-10-20,0.0,0.0,47.0,0.0,0.0
2013-10-21,0.0,0.0,47.0,0.0,0.0
2013-10-22,2.0,2.0,47.0,0.0,0.0
2013-10-23,0.0,2.0,47.0,0.0,0.0
2013-10-24,0.0,2.0,47.0,0.0,0.0
2013-10-25,0.0,2.0,47.0,0.0,0.0
2013-10-26,0.0,2.0,47.0,0.0,0.0
2013-10-27,0.0,2.0,0.0,0.0,0.0
2013-10-28,3.0,5.0,0.0,0.0,0.0
2013-10-29,0.0,5.0,0.0,0.0,0.0
2013-10-30,0.0,5.0,0.0,0.0,0.0
2013-10-31,0.0,5.0,0.0,0.0,0.0
2013-11-01,0.0,5.0,0.0,0.0,0.0
2013-11-02,0.0,5.0,0.0,0.0,0.0
2013-11-03,2.0,7.0,0.0,0.0,0.0
2013-11-04,3.0,10.0,0.0,0.0,0.0
2013-11-05,0.0,10.0,0.0,0.0,0.0
2013-11-06,0.0,10.0,0.0,0.0,0.0
2013-11-07,0.0,10.0,0.0,0.0,0.0
2013-11-08,0.0,10.0,0.0,0.0,0.0
2013-11-09,0.0,10.0,0.0,0.0,0.0
2013-11-10,0.0,10.0,0.0,0.0,0.0
2013-11-11,6.0,16.0,0.0,0.17,0.17
2013-11-12,4.0,20.0,0.0,0.07,0.24
2013-11-13,9.0,29.0,0.0,0.2,0.44
2013-11-14,9.0,38.0,0.0,0.25,0.69
2013-11-15,3.0,41.0,21.0,0.09,0.78
2013-11-16,11.0,52.0,28.0,0.3,1.08
2013-11-17,0.0,52.0,25.0,0.0,1.08
2013-11-18,0.0,52.0,23.0,0.0,1.08
2013-11-19,0.0,52.0,22.0,0.0,1.08
2013-11-20,0.0,52.0,20.0,0.0,1.08
2013-11-21,0.0,52.0,20.0,0.0,1.08
2013-11-22,0.0,52.0,19.0,0.0,1.08
2013-11-23,5.0,57.0,23.0,0.16,1.24
2013-11-24,2.0,59.0,23.0,0.06,1.3
2013-11-25,2.0,61.0,24.0,0.08,1.38
2013-11-26,4.0,65.0,25.0,0.1,1.48
2013-11-27,1.0,66.0,24.0,0.03,1.51
2013-11-28,0.0,66.0,23.0,0.0,1.51
2013-11-29,0.0,66.0,22.0,0.0,1.51
2013-11-30,0.0,66.0,21.0,0.0,1.51
2013-12-01,0.0,66.0,22.0,0.0,1.51
2013-12-02,0.0,66.0,21.0,0.0,1.51
2013-12-03,0.0,66.0,21.0,0.0,1.51
2013-12-04,0.0,66.0,20.0,0.0,1.51
2013-12-05,0.0,66.0,20.0,0.0,1.51
2013-12-06,0.0,66.0,19.0,0.0,1.51
2013-12-07,0.0,66.0,20.0,0.0,1.51
2013-12-08,0.0,66.0,20.0,0.0,1.51
2013-12-09,0.0,66.0,20.0,0.0,1.51
2013-12-10,0.0,66.0,20.0,0.0,1.51
2013-12-11,0.0,66.0,19.0,0.0,1.51
2013-12-12,0.0,66.0,19.0,0.0,1.51
2013-12-13,0.0,66.0,19.0,0.0,1.51
2013-12-14,5.0,71.0,24.0,0.13,1.64
2013-12-15,3.0,74.0,26.0,0.07,1.71
2013-12-16,0.0,74.0,26.0,0.0,1.71
2013-12-17,0.0,74.0,25.0,0.0,1.71
2013-12-18,2.0,76.0,25.0,0.03,1.74
2013-12-19,2.0,78.0,26.0,0.01,1.75
2013-12-20,0.0,78.0,26.0,0.0,1.75
2013-12-21,3.0,81.0,28.0,0.05,1.8
2013-12-22,4.0,85.0,32.0,0.13,1.93
2013-12-23,2.0,87.0,32.0,0.12,2.05
2013-12-24,1.0,88.0,32.0,0.02,2.07
2013-12-25,0.0,88.0,31.0,0.0,2.07
2013-12-26,1.0,89.0,31.0,0.0,2.07
2013-12-27,2.0,91.0,31.0,0.04,2.11
2013-12-28,0.0,91.0,31.0,0.0,2.11
2013-12-29,3.0,94.0,34.0,0.06,2.17
2013-12-30,0.0,94.0,33.0,0.0,2.17
2013-12-31,0.0,94.0,32.0,0.0,2.17
2014-01-01,0.0,94.0,32.0,0.0,2.17
2014-01-02,1.0,95.0,32.0,0.0,2.17
2014-01-03,2.0,97.0,32.0,0.0,2.17
2014-01-04,4.0,101.0,35.0,0.02,2.19
2014-01-05,0.0,101.0,34.0,0.0,2.19
2014-01-06,0.0,101.0,33.0,0.0,2.19
2014-01-07,0.0,101.0,32.0,0.0,2.19
2014-01-08,0.0,101.0,32.0,0.0,2.19
2014-01-09,0.0,101.0,32.0,0.0,2.19
2014-01-10,0.0,101.0,31.0,0.0,2.19
2014-01-11,0.0,101.0,31.0,0.0,2.19
2014-01-12,1.0,102.0,31.0,0.02,2.21
2014-01-13,0.0,102.0,31.0,0.0,2.21
2014-01-14,0.0,102.0,31.0,0.0,2.21
2014-01-15,0.0,102.0,31.0,0.0,2.21
2014-01-16,0.0,102.0,31.0,0.0,2.21
2014-01-17,2.0,104.0,33.0,0.04,2.25
2014-01-18,0.0,104.0,31.0,0.0,2.25
2014-01-19,0.0,104.0,31.0,0.0,2.25
2014-01-20,7.0,111.0,38.0,0.14,2.39
2014-01-21,2.0,113.0,38.0,0.02,2.41
2014-01-22,2.0,115.0,37.0,0.01,2.42
2014-01-23,0.0,115.0,36.0,0.0,2.42
2014-01-24,0.0,115.0,35.0,0.0,2.42
2014-01-25,1.0,116.0,35.0,0.0,2.42
2014-01-26,0.0,116.0,35.0,0.0,2.42
2014-01-27,0.0,116.0,35.0,0.0,2.42
2014-01-28,0.0,116.0,35.0,0.0,2.42
2014-01-29,0.0,116.0,35.0,0.0,2.42
2014-01-30,0.0,116.0,34.0,0.0,2.42
2014-01-31,0.0,116.0,34.0,0.0,2.42
2014-02-01,2.0,118.0,35.0,0.02,2.44
2014-02-02,0.0,118.0,35.0,0.0,2.44
2014-02-03,1.0,119.0,36.0,0.0,2.44
2014-02-04,1.0,120.0,36.0,0.04,2.48
2014-02-05,9.0,129.0,44.0,0.29,2.77
2014-02-06,0.0,129.0,43.0,0.0,2.77
2014-02-07,0.0,129.0,42.0,0.0,2.77
2014-02-08,0.0,129.0,41.0,0.0,2.77
2014-02-09,0.0,129.0,40.0,0.0,2.77
2014-02-10,0.0,129.0,39.0,0.0,2.77
2014-02-11,3.0,132.0,41.0,0.04,2.81
2014-02-12,0.0,132.0,40.0,0.0,2.81
2014-02-13,0.0,132.0,39.0,0.0,2.81
2014-02-14,0.0,132.0,39.0,0.0,2.81
2014-02-15,0.0,132.0,39.0,0.0,2.81
2014-02-16,2.0,134.0,40.0,0.0,2.81
2014-02-17,2.0,136.0,41.0,0.05,2.86
2014-02-18,0.0,136.0,41.0,0.0,2.86
2014-02-19,0.0,136.0,40.0,0.0,2.86
2014-02-20,0.0,136.0,39.0,0.0,2.86
2014-02-21,4.0,140.0,43.0,0.1,2.96
2014-02-22,2.0,142.0,43.0,0.02,2.98
2014-02-23,2.0,144.0,44.0,0.05,3.03
2014-02-24,1.0,145.0,44.0,0.0,3.03
2014-02-25,1.0,146.0,43.0,0.01,3.04
2014-02-26,3.0,149.0,45.0,0.04,3.08
2014-02-27,3.0,152.0,46.0,0.0,3.08
2014-02-28,1.0,153.0,46.0,0.0,3.08
2014-03-01,0.0,154.0,46.0,0.0,3.08
2014-03-02,2.0,155.0,46.0,0.04,3.12
2014-03-03,1.0,156.0,46.0,0.02,3.14
2014-03-04,2.0,158.0,48.0,0.06,3.2
2014-03-05,5.0,163.0,52.0,0.13,3.33
2014-03-06,1.0,164.0,50.0,0.01,3.34
2014-03-07,0.0,164.0,49.0,0.0,3.34
2014-03-08,0.0,164.0,48.0,0.0,3.34
2014-03-09,0.0,164.0,48.0,0.0,3.34
2014-03-10,0.0,164.0,47.0,0.0,3.34
2014-03-11,0.0,164.0,47.0,0.0,3.34
2014-03-12,0.0,164.0,47.0,0.0,3.34
2014-03-13,0.0,164.0,46.0,0.0,3.34
2014-03-14,4.0,168.0,48.0,0.05,3.39
2014-03-15,0.0,168.0,48.0,0.0,3.39
2014-03-16,0.0,168.0,47.0,0.0,3.39
2014-03-17,0.0,168.0,46.0,0.0,3.39
2014-03-18,0.0,168.0,46.0,0.0,3.39
2014-03-19,0.0,168.0,46.0,0.0,3.39
2014-03-20,3.0,171.0,47.0,0.07,3.46
2014-03-21,0.0,171.0,47.0,0.0,3.46
2014-03-22,0.0,171.0,46.0,0.0,3.46
2014-03-23,0.0,171.0,46.0,0.0,3.46
2014-03-24,0.0,171.0,46.0,0.0,3.46
2014-03-25,5.0,176.0,51.0,0.2,3.66
2014-03-26,3.0,179.0,51.0,0.06,3.72
2014-03-27,2.0,181.0,52.0,0.05,3.77
2014-03-28,0.0,181.0,51.0,0.0,3.77
2014-03-29,0.0,181.0,50.0,0.0,3.77
2014-03-30,1.0,182.0,50.0,0.02,3.79
2014-03-31,0.0,182.0,50.0,0.0,3.79
2014-04-01,0.0,182.0,49.0,0.0,3.79
2014-04-02,0.0,182.0,49.0,0.0,3.79
2014-04-03,0.0,182.0,48.0,0.0,3.79
2014-04-04,8.0,190.0,56.0,0.14,3.93
2014-04-05,0.0,190.0,53.0,0.0,3.93
2014-04-06,0.0,190.0,52.0,0.0,3.93
2014-04-07,0.0,190.0,51.0,0.0,3.93
2014-04-08,0.0,190.0,49.0,0.0,3.93
2014-04-09,0.0,190.0,49.0,0.0,3.93
2014-04-10,0.0,190.0,49.0,0.0,3.93
2014-04-11,1.0,191.0,49.0,0.0,3.93
2014-04-12,0.0,191.0,48.0,0.0,3.93
2014-04-13,0.0,191.0,48.0,0.0,3.93
2014-04-14,0.0,191.0,48.0,0.0,3.93
2014-04-15,0.0,191.0,48.0,0.0,3.93
2014-10-15,0.0,0.0,48.0,0.0,0.0
2014-10-16,0.0,0.0,48.0,0.0,0.0
2014-10-17,0.0,0.0,48.0,0.0,0.0
2014-10-18,0.0,0.0,48.0,0.0,0.0
2014-10-19,0.0,0.0,48.0,0.0,0.0
2014-10-20,0.0,0.0,48.0,0.0,0.0
2014-10-21,0.0,0.0,48.0,0.0,0.0
2014-10-22,2.0,2.0,48.0,0.0,0.0
2014-10-23,0.0,2.0,48.0,0.0,0.0
2014-10-24,0.0,2.0,48.0,0.0,0.0
2014-10-25,0.0,2.0,48.0,0.0,0.0
2014-10-26,0.0,2.0,48.0,0.0,0.0
2014-10-27,0.0,2.0,0.0,0.0,0.0
2014-10-28,3.0,5.0,0.0,0.0,0.0
2014-10-29,0.0,5.0,0.0,0.0,0.0
2014-10-30,0.0,5.0,0.0,0.0,0.0
2014-10-31,0.0,5.0,0.0,0.0,0.0
2014-11-01,0.0,5.0,0.0,0.0,0.0
2014-11-02,0.0,5.0,0.0,0.0,0.0
2014-11-03,2.0,7.0,0.0,0.0,0.0
2014-11-04,3.0,10.0,0.0,0.0,0.0
2014-11-05,0.0,10.0,0.0,0.0,0.0
2014-11-06,0.0,10.0,0.0,0.0,0.0
2014-11-07,0.0,10.0,0.0,0.0,0.0
2014-11-08,0.0,10.0,0.0,0.0,0.0
2014-11-09,0.0,10.0,0.0,0.0,0.0
2014-11-10,0.0,10.0,0.0,0.0,0.0
2014-11-11,6.0,16.0,0.0,0.17,0.17
2014-11-12,4.0,20.0,0.0,0.07,0.24
2014-11-13,9.0,29.0,0.0,0.2,0.44
2014-11-14,9.0,38.0,0.0,0.25,0.69
2014-11-15,3.0,41.0,21.0,0.09,0.78
2014-11-16,11.0,52.0,28.0,0.3,1.08
2014-11-17,0.0,52.0,25.0,0.0,1.08
2014-11-18,0.0,52.0,23.0,0.0,1.08
2014-11-19,0.0,52.0,22.0,0.0,1.08
2014-11-20,0.0,52.0,20.0,0.0,1.08
2014-11-21,0.0,52.0,20.0,0.0,1.08
2014-11-22,0.0,52.0,19.0,0.0,1.08
2014-11-23,5.0,57.0,23.0,0.16,1.24
2014-11-24,2.0,59.0,23.0,0.06,1.3
2014-11-25,2.0,61.0,24.0,0.08,1.38
2014-11-26,4.0,65.0,25.0,0.1,1.48
2014-11-27,1.0,66.0,24.0,0.03,1.51
2014-11-28,0.0,66.0,23.0,0.0,1.51
2014-11-29,0.0,66.0,22.0,0.0,1.51
2014-11-30,0.0,66.0,21.0,0.0,1.51
2014-12-01,0.0,66.0,22.0,0.0,1.51
2014-12-02,0.0,66.0,21.0,0.0,1.51
2014-12-03,0.0,66.0,21.0,0.0,1.51
2014-12-04,0.0,66.0,20.0,0.0,1.51
2014-12-05,0.0,66.0,20.0,0.0,1.51
2014-12-06,0.0,66.0,19.0,0.0,1.51
2014-12-07,0.0,66.0,20.0,0.0,1.51
2014-12-08,0.0,66.0,20.0,0.0,1.51
2014-12-09,0.0,66.0,20.0,0.0,1.51
2014-12-10,0.0,66.0,20.0,0.0,1.51
2014-12-11,0.0,66.0,19.0,0.0,1.51
2014-12-12,0.0,66.0,19.0,0.0,1.51
2014-12-13,0.0,66.0,19.0,0.0,1.51
2014-12-14,5.0,71.0,24.0,0.13,1.64
2014-12-15,3.0,74.0,26.0,0.07,1.71
2014-12-16,0.0,74.0,26.0,0.0,1.71
2014-12-17,0.0,74.0,25.0,0.0,1.71
2014-12-18,2.0,76.0,25.0,0.03,1.74
2014-12-19,2.0,78.0,26.0,0.01,1.75
2014-12-20,0.0,78.0,26.0,0.0,1.75
2014-12-21,3.0,81.0,28.0,0.05,1.8
2014-12-22,4.0,85.0,32.0,0.13,1.93
2014-12-23,2.0,87.0,32.0,0.12,2.05
2014-12-24,1.0,88.0,32.0,0.02,2.07
2014-12-25,0.0,88.0,31.0,0.0,2.07
2014-12-26,1.0,89.0,31.0,0.0,2.07
2014-12-27,2.0,91.0,31.0,0.04,2.11
2014-12-28,0.0,91.0,31.0,0.0,2.11
2014-12-29,3.0,94.0,34.0,0.06,2.17
2014-12-30,0.0,94.0,33.0,0.0,2.17
2014-12-31,0.0,94.0,32.0,0.0,2.17
2015-01-01,0.0,94.0,32.0,0.0,2.17
2015-01-02,1.0,95.0,32.0,0.0,2.17
2015-01-03,2.0,97.0,32.0,0.0,2.17
2015-01-04,4.0,101.0,35.0,0.02,2.19
2015-01-05,0.0,101.0,34.0,0.0,2.19
2015-01-06,0.0,101.0,33.0,0.0,2.19
2015-01-07,0.0,101.0,32.0,0.0,2.19
